buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,houseType,jibun,plottageAr,sggCd,slerGbn,totalFloorAr,umdNm,lawd_cd,deal_ym,sggNm
1979.0,,,,"32,000",19,8,2022,중개거래,경기 수원권선구 경기 수원장안구,단독,1**,121.0,41113,,81.05,서둔동,41113,202208,
1980.0,,,,"78,000",19,8,2022,중개거래,경기 수원권선구 경기 수원장안구,다가구,1**,258.0,41113,,165.82,서둔동,41113,202208,
1973.0,,,,"51,600",10,8,2022,중개거래,경기 수원권선구 경기 수원장안구,단독,1**,228.0,41113,,45.29,서둔동,41113,202208,
1970.0,,,,"24,500",10,8,2022,중개거래,경기 수원권선구 경기 수원장안구,단독,1**,116.0,41113,,41.98,서둔동,41113,202208,
1971.0,,,,"59,300",9,8,2022,중개거래,경기 수원권선구 경기 수원장안구,단독,1**,231.0,41113,,55.21,서둔동,41113,202208,
1961.0,,,,"43,000",9,8,2022,중개거래,경기 수원권선구 경기 수원장안구,단독,1**,142.0,41113,,41.29,서둔동,41113,202208,
1969.0,,,,"29,000",16,8,2022,중개거래,경기 수원권선구,단독,1**,126.0,41113,,58.81,서둔동,41113,202208,
1981.0,,22.10.26,O,"27,000",28,8,2022,중개거래,경기 수원권선구,다가구,5**,167.0,41113,,166.62,세류동,41113,202208,
1977.0,,,,"19,000",17,8,2022,중개거래,경기 수원권선구,단독,8**,117.0,41113,,35.01,세류동,41113,202208,
2010.0,,,,"70,000",25,8,2022,중개거래,경기 수원권선구,단독,9**,152.0,41113,,261.5,세류동,41113,202208,
1979.0,,,,"48,000",5,8,2022,중개거래,경기 수원권선구,단독,4**,160.1,41113,,214.61,세류동,41113,202208,
1995.0,,,,"37,000",2,8,2022,중개거래,경기 수원권선구,단독,3**,132.0,41113,,142.96,탑동,41113,202208,
2016.0,,,,"163,500",19,8,2022,중개거래,경기 수원권선구,다가구,1***,254.1,41113,,492.9,호매실동,41113,202208,
1974.0,,,,"23,100",27,8,2022,중개거래,경기 수원팔달구,단독,1*,104.0,41115,,47.0,남수동,41115,202208,
1984.0,,,,"158,010",12,8,2022,중개거래,경기 용인기흥구,단독,9*,367.0,41115,,299.3,남창동,41115,202208,
1994.0,,,,"65,000",1,8,2022,중개거래,경기 수원팔달구,다가구,5*,214.0,41115,,338.58,남창동,41115,202208,
1987.0,,,,"56,800",27,8,2022,중개거래,경기 수원팔달구,단독,5**,124.9,41115,,153.35,우만동,41115,202208,
1992.0,,,,"170,000",4,8,2022,중개거래,경기 수원팔달구,다가구,5**,275.9,41115,,1067.48,우만동,41115,202208,
1970.0,,,,"59,000",24,8,2022,직거래,,단독,7**,112.0,41115,,119.7,인계동,41115,202208,
1996.0,,,,"51,500",25,8,2022,중개거래,경기 수원팔달구,다가구,2**,140.0,41115,,316.12,지동,41115,202208,
1979.0,,,,"40,000",29,8,2022,중개거래,경기 수원팔달구,단독,2**,211.0,41115,,97.12,지동,41115,202208,
1986.0,,,,"37,000",11,8,2022,중개거래,경기 수원팔달구,단독,1**,127.0,41115,,84.79,지동,41115,202208,
1969.0,,,,"35,500",6,8,2022,중개거래,경기 수원팔달구,단독,2**,187.0,41115,,71.4,지동,41115,202208,
1992.0,,23.02.03,O,"356,400",30,8,2022,중개거래,경기 수원장안구 경기 수원팔달구,단독,*,871.0,41115,,283.77,화서동,41115,202208,
1980.0,,22.10.11,O,"30,800",13,8,2022,중개거래,경기 수원팔달구,단독,2**,208.0,41115,,142.79,화서동,41115,202208,
1997.0,,,,"160,000",1,8,2022,중개거래,경기 수원영통구 경기 수원팔달구,다가구,8**,488.8,41117,,625.08,매탄동,41117,202208,
2021.0,,,,"243,000",26,8,2022,중개거래,서울 강남구,다가구,1**,274.2,41117,,486.37,매탄동,41117,202208,
1995.0,,,,"53,000",17,8,2022,중개거래,경기 수원영통구,다가구,2**,200.8,41117,,322.65,매탄동,41117,202208,
1997.0,,23.04.25,O,"160,000",1,8,2022,중개거래,경기 수원영통구 경기 수원팔달구,다가구,8**,473.0,41117,,625.08,매탄동,41117,202208,
2007.0,,,,"89,500",26,9,2022,중개거래,경기 수원영통구,단독,3**,285.0,41111,,150.88,상광교동,41111,202209,
1997.0,,,,"72,700",24,9,2022,중개거래,경기 수원시 장안구,다가구,9*,206.0,41111,,362.91,송죽동,41111,202209,
1987.0,,,,"50,000",16,9,2022,중개거래,경기 수원장안구,다가구,2**,116.4,41111,,187.25,연무동,41111,202209,
1973.0,,,,"13,500",9,9,2022,중개거래,경기 수원장안구,단독,1**,63.0,41111,,53.73,연무동,41111,202209,
1964.0,,23.01.06,O,"20,600",1,9,2022,직거래,,단독,6*,99.0,41111,,24.56,연무동,41111,202209,
1997.0,,,,"46,500",6,9,2022,중개거래,경기 수원장안구,다가구,3*,168.0,41111,,168.89,영화동,41111,202209,
1989.0,,,,"29,350",6,9,2022,중개거래,경기 수원장안구,다가구,7*,144.0,41111,,225.0,정자동,41111,202209,
1995.0,,,,"148,500",2,9,2022,중개거래,경기 수원장안구,다가구,3**,294.8,41111,,628.94,천천동,41111,202209,
2004.0,,,,"65,000",27,9,2022,중개거래,경기 수원권선구,다가구,5**,175.0,41113,,370.24,곡반정동,41113,202209,
2008.0,,,,"155,000",20,9,2022,중개거래,경기 수원권선구,다가구,5**,205.7,41113,,985.5,곡반정동,41113,202209,
1991.0,,,,"58,800",20,9,2022,중개거래,경기 구리시 경기 수원권선구,단독,1***,192.7,41113,,199.7,권선동,41113,202209,
2022.0,,,,"64,900",23,9,2022,중개거래,경기 수원권선구,다가구,1***,180.4,41113,,316.14,세류동,41113,202209,
1984.0,,,,"64,800",23,9,2022,중개거래,경기 수원권선구,단독,1***,181.3,41113,,162.1,세류동,41113,202209,
1979.0,,,,"53,000",5,9,2022,중개거래,경기 수원권선구,다가구,4**,166.0,41113,,122.18,세류동,41113,202209,
1977.0,,,,"25,000",1,9,2022,중개거래,경기 수원권선구,단독,2**,129.0,41113,,60.16,세류동,41113,202209,
1984.0,,,,"39,500",5,9,2022,직거래,,단독,8**,114.0,41113,,95.8,세류동,41113,202209,
1988.0,,,,"65,000",8,9,2022,중개거래,경기 수원팔달구,단독,7*,166.4,41115,,247.9,고등동,41115,202209,
1988.0,,22.10.29,O,"66,000",8,9,2022,중개거래,경기 수원팔달구,다가구,7*,168.4,41115,,247.9,고등동,41115,202209,
1975.0,,,,"40,000",23,9,2022,중개거래,경기 수원팔달구,단독,5*,131.6,41115,,72.5,고등동,41115,202209,
1988.0,,,,"89,000",30,9,2022,중개거래,경기 수원팔달구,다가구,5**,232.1,41115,,317.3,우만동,41115,202209,
1988.0,,,,"67,000",6,9,2022,중개거래,경기 수원팔달구,단독,5**,207.3,41115,,298.75,우만동,41115,202209,
1987.0,,,,"240,000",28,9,2022,중개거래,경기 수원팔달구,다가구,2**,534.0,41115,,1160.824,인계동,41115,202209,
1957.0,,,,"45,000",7,9,2022,직거래,,단독,2**,126.0,41115,,38.98,인계동,41115,202209,
2014.0,,,,"35,000",22,9,2022,직거래,,다가구,2**,99.0,41115,,179.26,지동,41115,202209,
1983.0,,,,"39,500",5,9,2022,중개거래,경기 수원팔달구,단독,2**,254.0,41115,,130.64,지동,41115,202209,
1994.0,,,,"66,500",6,9,2022,중개거래,경기 수원팔달구,다가구,3**,185.0,41115,,197.82,지동,41115,202209,
1983.0,,,,"70,700",28,9,2022,중개거래,경기 수원팔달구,단독,6*,185.6,41115,,151.44,화서동,41115,202209,
2003.0,,,,"199,500",5,9,2022,중개거래,경기 수원권선구,단독,5**,549.0,41117,,357.04,망포동,41117,202209,
2018.0,,,,"150,000",20,9,2022,중개거래,경기 수원장안구 경기 수원팔달구,다가구,1**,204.9,41117,,429.1,매탄동,41117,202209,
1993.0,,,,"66,000",5,9,2022,중개거래,경기 수원영통구 경기 화성시,다가구,8**,234.0,41117,,266.91,매탄동,41117,202209,
2007.0,,,,"101,000",1,9,2022,중개거래,경기 수원영통구,다가구,4**,265.0,41117,,503.16,원천동,41117,202209,
1990.0,,,,"60,000",20,10,2022,중개거래,경기 수원장안구,다가구,4**,175.1,41111,,329.06,송죽동,41111,202210,
1989.0,,,,"50,000",20,10,2022,중개거래,경기 수원장안구,단독,4**,135.7,41111,,225.01,송죽동,41111,202210,
1991.0,,,,"25,000",4,10,2022,직거래,,다가구,1**,128.0,41111,,196.73,송죽동,41111,202210,
1969.0,,,,"20,000",20,10,2022,직거래,,단독,2**,86.0,41111,,52.89,영화동,41111,202210,
2008.0,,23.03.06,O,"178,600",12,10,2022,중개거래,경기 수원시 장안구,단독,5*,660.0,41111,,195.52,이목동,41111,202210,
1983.0,,,,"40,000",31,10,2022,중개거래,경기 수원장안구 경기 수원팔달구,단독,5*,135.7,41111,,130.18,정자동,41111,202210,
1989.0,,,,"42,500",6,10,2022,중개거래,경기 수원장안구,단독,3*,186.3,41111,,278.45,정자동,41111,202210,
2022.0,,,,"168,000",21,10,2022,직거래,,다가구,7**,170.6,41111,,399.38,조원동,41111,202210,
1987.0,,,,"41,500",30,10,2022,중개거래,경기 수원장안구,다가구,5**,118.4,41111,,195.21,파장동,41111,202210,
2016.0,,,,"84,500",6,10,2022,중개거래,경기 수원장안구,다가구,3**,160.0,41111,,293.99,파장동,41111,202210,
2022.0,,,,"60,000",26,10,2022,중개거래,경기 성남수정구,단독,2**,184.0,41113,,421.94,서둔동,41113,202210,
2023.0,,,,"34,640",11,10,2022,중개거래,경기 수원권선구,단독,4**,113.1,41113,,87.67,세류동,41113,202210,
1979.0,,,,"55,000",14,10,2022,직거래,,다가구,4**,166.0,41113,,122.18,세류동,41113,202210,
1982.0,,23.01.31,O,"35,150",11,10,2022,중개거래,경기 수원권선구,단독,4**,123.4,41113,,87.67,세류동,41113,202210,
1982.0,,,,"33,200",12,10,2022,중개거래,경기 수원권선구,단독,4**,116.3,41113,,86.48,세류동,41113,202210,
1996.0,,,,"82,000",22,10,2022,중개거래,경기 수원권선구,다가구,5**,248.1,41113,,340.42,세류동,41113,202210,
1982.0,,,,"33,100",8,10,2022,중개거래,경기 수원권선구,단독,4**,129.5,41113,,86.48,세류동,41113,202210,
2022.0,,,,"19,000",26,10,2022,직거래,,단독,1***,125.7,41113,,205.2,세류동,41113,202210,
2022.0,,,,"66,300",14,10,2022,직거래,,다가구,1***,181.0,41113,,316.85,세류동,41113,202210,
2022.0,,,,"30,000",19,10,2022,직거래,,단독,*,156.0,41113,,156.94,탑동,41113,202210,
1979.0,,,,"61,000",13,10,2022,중개거래,경기 수원팔달구,단독,4*,238.0,41115,,135.18,고등동,41115,202210,
1988.0,,,,"66,000",14,10,2022,중개거래,경기 수원팔달구,다가구,7*,168.4,41115,,247.9,고등동,41115,202210,
1963.0,,,,"62,000",7,10,2022,중개거래,경기 수원팔달구,단독,2**,129.0,41115,,58.18,북수동,41115,202210,
1976.0,,,,"18,200",4,10,2022,직거래,,단독,2**,75.0,41115,,61.71,지동,41115,202210,
1991.0,,,,"44,500",19,10,2022,중개거래,경기 수원장안구 경기 수원팔달구,다가구,1**,145.5,41115,,181.98,화서동,41115,202210,
1994.0,,,,"60,500",17,10,2022,중개거래,경기 수원권선구,다가구,8*,169.2,41115,,278.13,화서동,41115,202210,
1994.0,,,,"50,000",17,10,2022,중개거래,경기 수원권선구,다가구,8*,147.9,41115,,229.91,화서동,41115,202210,
2002.0,,,,"115,000",28,10,2022,중개거래,경기 수원영통구,다가구,1***,224.0,41117,,470.94,매탄동,41117,202210,
1995.0,,,,"69,000",15,10,2022,중개거래,경기 수원영통구,단독,8**,193.7,41117,,462.6,매탄동,41117,202210,
1990.0,,,,"50,000",11,10,2022,직거래,,단독,1**,161.0,41117,,244.65,매탄동,41117,202210,
1991.0,,,,"70,000",1,10,2022,중개거래,경기 수원영통구,다가구,1**,201.6,41117,,372.74,매탄동,41117,202210,
2001.0,,,,"115,000",12,10,2022,중개거래,경기 수원영통구,다가구,1***,206.1,41117,,410.78,영통동,41117,202210,
1970.0,,,,"26,500",20,11,2022,중개거래,경기 수원장안구,단독,1**,71.0,41111,,23.37,연무동,41111,202211,
1981.0,,,,"43,000",29,11,2022,중개거래,경기 수원장안구,단독,2**,122.8,41111,,144.9,연무동,41111,202211,
1971.0,,,,"24,500",19,11,2022,중개거래,경기 수원장안구,단독,1**,119.0,41111,,45.95,연무동,41111,202211,
1992.0,,,,"73,000",16,11,2022,중개거래,경기 수원장안구,단독,1**,198.0,41111,,254.41,율전동,41111,202211,
1992.0,,,,"68,200",16,11,2022,중개거래,경기 수원장안구,다가구,1**,185.0,41111,,252.81,율전동,41111,202211,
1984.0,,23.05.16,O,"38,000",29,11,2022,중개거래,경기 수원장안구,단독,6*,147.1,41111,,159.58,정자동,41111,202211,
1972.0,,,,"20,800",1,11,2022,중개거래,경기 수원장안구,단독,6**,126.0,41111,,56.2,조원동,41111,202211,
1995.0,,,,"78,000",22,11,2022,중개거래,경기 수원시 장안구,단독,5**,154.2,41111,,695.94,파장동,41111,202211,
1991.0,,,,"40,000",16,11,2022,중개거래,경기 수원장안구,다가구,6**,131.9,41111,,223.75,파장동,41111,202211,
1991.0,,,,"65,000",14,11,2022,중개거래,경기 수원장안구,단독,6**,185.8,41111,,291.79,파장동,41111,202211,
1997.0,,,,"85,000",23,11,2022,직거래,,단독,1**,197.0,41111,,198.0,하광교동,41111,202211,
1988.0,,,,"36,000",10,11,2022,중개거래,경기 수원권선구,다가구,1***,142.3,41113,,179.22,세류동,41113,202211,
1990.0,,,,"25,000",15,11,2022,중개거래,경기 수원권선구,다가구,1***,118.7,41113,,154.65,세류동,41113,202211,
2022.0,,,,"30,500",21,11,2022,직거래,,단독,5**,178.1,41113,,191.06,세류동,41113,202211,
1990.0,,,,"53,000",19,11,2022,직거래,,다가구,1**,141.0,41115,,232.66,고등동,41115,202211,
1993.0,,,,"51,700",14,11,2022,직거래,,다가구,4**,129.7,41115,,222.87,우만동,41115,202211,
1990.0,,24.04.30,O,"360,000",17,11,2022,중개거래,경기 수원시팔달구,단독,9**,327.7,41115,,704.79,인계동,41115,202211,
1971.0,,,,"22,800",14,11,2022,중개거래,경기 수원권선구 경기 수원팔달구,단독,2**,122.0,41115,,49.59,지동,41115,202211,
1991.0,,,,"24,800",18,11,2022,중개거래,경기 수원팔달구,다가구,1**,86.0,41115,,136.05,지동,41115,202211,
1970.0,,,,"21,500",17,11,2022,중개거래,경기 수원팔달구,단독,1**,106.0,41115,,50.58,지동,41115,202211,
1997.0,,,,"76,900",9,11,2022,중개거래,경기 수원팔달구,다가구,2**,173.0,41115,,273.36,지동,41115,202211,
1981.0,,,,"31,000",11,11,2022,중개거래,경기 수원권선구,단독,4*,125.0,41115,,123.1,화서동,41115,202211,
1981.0,,,,"50,000",11,11,2022,중개거래,경기 수원권선구,단독,4*,131.0,41115,,88.67,화서동,41115,202211,
1973.0,,,,"76,000",11,11,2022,중개거래,경기 수원권선구,단독,4*,231.0,41115,,65.79,화서동,41115,202211,
1992.0,,,,"14,000",23,11,2022,직거래,,단독,1**,62.0,41115,,82.17,화서동,41115,202211,
2002.0,,,,"90,000",4,11,2022,중개거래,경기 수원영통구,다가구,4**,244.0,41117,,355.47,망포동,41117,202211,
2019.0,,23.04.04,O,"210,000",30,11,2022,직거래,,다가구,4**,331.0,41117,,746.37,매탄동,41117,202211,
2002.0,,,,"93,000",30,11,2022,중개거래,경기 수원영통구,다가구,1***,197.6,41117,,437.48,매탄동,41117,202211,
1964.0,,,,"20,600",15,12,2022,직거래,,단독,6*,99.0,41111,,24.56,연무동,41111,202212,
1985.0,,,,"58,900",18,12,2022,중개거래,경기 수원장안구,단독,2**,139.0,41111,,165.03,영화동,41111,202212,
2002.0,,,,"62,000",27,12,2022,중개거래,경기 수원장안구,다가구,4**,149.9,41111,,318.75,영화동,41111,202212,
1985.0,,23.03.27,O,"59,500",18,12,2022,중개거래,경기 수원장안구,단독,2**,150.0,41111,,165.03,영화동,41111,202212,
2003.0,,,,"138,000",1,12,2022,중개거래,경기 수원장안구,다가구,4**,173.0,41111,,511.26,정자동,41111,202212,
2022.0,,23.01.11,O,"40,000",14,12,2022,직거래,,단독,2**,433.0,41113,,162.05,입북동,41113,202212,
1987.0,,,,"20,500",26,12,2022,직거래,,단독,1**,113.0,41115,,180.94,고등동,41115,202212,
1968.0,,,,"15,000",8,12,2022,직거래,,단독,1**,106.0,41115,,49.82,장안동,41115,202212,
1985.0,,,,"40,000",21,12,2022,중개거래,경기 수원팔달구,단독,4**,123.2,41115,,250.06,지동,41115,202212,
1980.0,,,,"30,000",22,12,2022,중개거래,경기 수원팔달구,단독,2**,131.0,41115,,126.05,지동,41115,202212,
2005.0,,,,"38,000",17,12,2022,중개거래,경기 수원영통구,다가구,8**,105.5,41117,,219.7,매탄동,41117,202212,
2004.0,,,,"114,000",6,12,2022,중개거래,경기 수원영통구,다가구,4**,248.0,41117,,551.14,원천동,41117,202212,
2011.0,,,,"91,500",5,1,2023,중개거래,경기 수원장안구,다가구,6*,221.0,41111,,395.61,연무동,41111,202301,
2005.0,,,,"73,500",12,1,2023,중개거래,경기 수원장안구,다가구,4**,243.5,41111,,252.93,영화동,41111,202301,
1982.0,,,,"37,000",30,1,2023,중개거래,경기 수원권선구 경기 수원장안구,단독,2*,214.6,41111,,104.06,정자동,41111,202301,
2003.0,,,,"37,000",18,1,2023,직거래,,다가구,4*,157.6,41111,,129.67,정자동,41111,202301,
2003.0,,,,"79,000",13,1,2023,직거래,,단독,5**,214.4,41111,,363.34,천천동,41111,202301,
2023.0,,,,"175,000",7,1,2023,중개거래,경기 수원시 권선구,단독,9**,430.7,41113,,995.34,구운동,41113,202301,
2023.0,,23.06.08,O,"133,000",16,1,2023,중개거래,경기 수원권선구,단독,2**,202.0,41113,,396.35,서둔동,41113,202301,
2023.0,,,,"45,000",31,1,2023,중개거래,경기 수원권선구 경기 화성시,단독,1***,94.4,41113,,114.41,세류동,41113,202301,
1994.0,,,,"89,000",12,1,2023,중개거래,경기 수원팔달구,단독,*,252.9,41115,,486.42,고등동,41115,202301,
1989.0,,,,"71,700",31,1,2023,중개거래,경기 수원영통구,다가구,1***,191.0,41117,,304.65,매탄동,41117,202301,
2002.0,,,,"104,000",7,1,2023,중개거래,경기 수원영통구,다가구,1***,222.7,41117,,521.3,매탄동,41117,202301,
1964.0,,,,"16,000",7,2,2023,중개거래,경기 수원장안구,단독,6*,96.0,41111,,49.07,연무동,41111,202302,
1970.0,,,,"28,500",8,2,2023,중개거래,경기 수원장안구,단독,1**,71.0,41111,,23.7,연무동,41111,202302,
1983.0,,,,"33,000",4,2,2023,중개거래,경기 수원장안구,단독,2**,139.6,41111,,103.62,연무동,41111,202302,
1989.0,,,,"33,945",6,2,2023,중개거래,경기 수원장안구,단독,7*,69.0,41111,,126.15,영화동,41111,202302,
1962.0,,,,"21,000",3,2,2023,중개거래,경기 수원장안구,단독,1**,96.0,41111,,30.74,영화동,41111,202302,
1983.0,,,,"30,000",3,2,2023,중개거래,경기 수원장안구,단독,4*,169.5,41111,,162.48,정자동,41111,202302,
1991.0,,,,"44,500",10,2,2023,중개거래,경기 수원장안구,단독,5**,158.0,41111,,327.48,파장동,41111,202302,
1990.0,,,,"63,500",18,2,2023,중개거래,경기 수원권선구,단독,4**,190.8,41113,,288.5,구운동,41113,202302,
2023.0,,,,"28,500",13,2,2023,중개거래,경기 수원팔달구,단독,4**,132.8,41113,,198.0,구운동,41113,202302,
1995.0,,23.04.05,O,"21,400",3,2,2023,직거래,,단독,1***,200.0,41113,,145.56,오목천동,41113,202302,
2015.0,,23.04.05,O,"37,000",3,2,2023,직거래,,단독,1***,306.0,41113,,60.48,오목천동,41113,202302,
1995.0,,,,"24,000",25,2,2023,중개거래,경기 수원팔달구,단독,2**,81.0,41115,,118.7,지동,41115,202302,
1980.0,,,,"26,000",8,2,2023,직거래,,단독,2**,266.0,41115,,112.99,지동,41115,202302,
1986.0,,,,"43,000",28,2,2023,직거래,,단독,1**,113.6,41115,,110.63,화서동,41115,202302,
1992.0,,,,"356,400",3,2,2023,중개거래,경기 수원장안구 경기 수원팔달구,단독,*,871.0,41115,,283.77,화서동,41115,202302,
1984.0,,,,"57,500",20,3,2023,중개거래,경기 수원장안구,단독,2**,98.8,41111,,153.04,연무동,41111,202303,
1964.0,,,,"24,800",22,3,2023,중개거래,경기 수원장안구,단독,6*,53.0,41111,,24.56,연무동,41111,202303,
1991.0,,23.04.18,O,"89,000",23,3,2023,중개거래,경기 수원장안구,단독,1*,223.0,41111,,298.56,연무동,41111,202303,
2018.0,,,,"74,500",23,3,2023,중개거래,경기 수원장안구 경기 수원팔달구,다가구,1**,115.0,41111,,211.98,연무동,41111,202303,
1972.0,,,,"16,900",22,3,2023,직거래,,단독,8*,69.0,41111,,59.5,영화동,41111,202303,
1987.0,,,,"40,000",1,3,2023,중개거래,경기 수원영통구,단독,4**,152.2,41111,,139.6,영화동,41111,202303,
1996.0,,,,"149,000",23,3,2023,중개거래,경기 수원장안구,단독,4**,215.0,41111,,493.19,율전동,41111,202303,
2008.0,,,,"80,000",25,3,2023,중개거래,경기 수원장안구,단독,3*,187.1,41111,,345.39,정자동,41111,202303,
1987.0,,,,"32,000",20,3,2023,직거래,,단독,7*,139.1,41111,,164.94,정자동,41111,202303,
1984.0,,,,"32,000",13,3,2023,중개거래,경기 수원장안구,단독,7**,121.1,41111,,127.32,조원동,41111,202303,
2022.0,,,,"200,500",1,3,2023,중개거래,경기 수원장안구,다가구,7**,239.5,41111,,456.8686,조원동,41111,202303,
1980.0,,,,"42,200",22,3,2023,중개거래,경기 수원권선구,단독,3**,129.0,41113,,142.05,고색동,41113,202303,
2007.0,,,,"163,000",25,3,2023,중개거래,경기 수원권선구,다가구,5**,324.9,41113,,788.38,곡반정동,41113,202303,
1990.0,,,,"38,000",11,3,2023,중개거래,경기 수원권선구,다가구,9**,110.7,41113,,188.54,권선동,41113,202303,
1996.0,,,,"55,000",3,3,2023,중개거래,경기 수원권선구,단독,1**,153.0,41113,,265.86,서둔동,41113,202303,
1980.0,,,,"39,500",7,3,2023,중개거래,경기 수원권선구,단독,3*,137.0,41113,,63.21,서둔동,41113,202303,
2023.0,,,,"9,000",31,3,2023,중개거래,경기 수원팔달구,단독,1**,10.0,41113,,30.51,세류동,41113,202303,
1970.0,,,,"20,000",20,3,2023,직거래,,단독,4**,136.0,41113,,49.59,세류동,41113,202303,
1971.0,,,,"24,000",19,3,2023,중개거래,경기 수원권선구,단독,1***,116.0,41113,,49.59,세류동,41113,202303,
1995.0,,,,"25,890",23,3,2023,직거래,,단독,1***,200.0,41113,,145.56,오목천동,41113,202303,
2015.0,,,,"31,000",23,3,2023,직거래,,단독,1***,306.0,41113,,60.48,오목천동,41113,202303,
1989.0,,,,"37,500",27,3,2023,중개거래,경기 수원권선구,다가구,6*,260.0,41115,,301.87,고등동,41115,202303,
1981.0,,,,"38,000",1,3,2023,중개거래,경기 수원팔달구,단독,4*,139.7,41115,,97.95,고등동,41115,202303,
1994.0,,,,"47,000",4,3,2023,중개거래,경기 수원팔달구,다가구,1*,118.0,41115,,193.12,남수동,41115,202303,
1994.0,,23.09.08,O,"48,000",4,3,2023,중개거래,경기 수원팔달구,다가구,1*,123.0,41115,,193.12,남수동,41115,202303,
1975.0,,,,"69,000",9,3,2023,중개거래,경기 수원권선구,단독,5**,164.7,41115,,92.74,우만동,41115,202303,
1988.0,,,,"38,000",4,3,2023,직거래,,단독,4**,150.7,41115,,239.9,우만동,41115,202303,
2003.0,,,,"75,000",3,3,2023,중개거래,경기 수원팔달구,다가구,4**,239.9,41115,,365.72,지동,41115,202303,
1997.0,,,,"40,000",8,3,2023,중개거래,경기 수원영통구,단독,2**,188.0,41115,,148.5,지동,41115,202303,
2003.0,,23.03.28,O,"77,000",3,3,2023,중개거래,경기 수원팔달구,다가구,4**,264.9,41115,,365.72,지동,41115,202303,
1977.0,,,,"29,000",2,3,2023,직거래,,단독,1**,204.0,41115,,80.43,지동,41115,202303,
2019.0,,,,"208,000",6,3,2023,직거래,,다가구,4**,331.0,41117,,746.37,매탄동,41117,202303,
2015.0,,,,"295,000",31,3,2023,중개거래,경기 수원영통구,다가구,1***,277.5,41117,,564.81,이의동,41117,202303,
1974.0,,,,"46,000",22,4,2023,중개거래,경기 수원장안구,단독,1**,76.0,41111,,50.02,연무동,41111,202304,
1991.0,,,,"89,000",17,4,2023,중개거래,경기 수원장안구,단독,1*,223.0,41111,,298.56,연무동,41111,202304,
1964.0,,,,"42,000",10,4,2023,중개거래,경기 수원장안구,단독,1**,119.0,41111,,59.5,영화동,41111,202304,
1983.0,,,,"31,500",6,4,2023,중개거래,경기 수원장안구,단독,3*,135.0,41111,,158.76,영화동,41111,202304,
2011.0,,,,"77,500",22,4,2023,중개거래,경기 수원권선구,다가구,4*,141.1,41111,,349.82,정자동,41111,202304,
2015.0,,,,"14,000",3,4,2023,중개거래,경기 수원장안구,단독,6**,80.0,41111,,47.5,조원동,41111,202304,
1989.0,,,,"40,000",14,4,2023,중개거래,경기 수원시 장안구,단독,5**,139.1,41111,,223.53,파장동,41111,202304,
2012.0,,,,"332,600",13,4,2023,중개거래,경기 화성시,단독,1*,1653.0,41111,,794.0,파장동,41111,202304,
1989.0,,,,"52,000",17,4,2023,직거래,,다가구,5**,187.3,41113,,240.2,구운동,41113,202304,
2003.0,,,,"83,000",10,4,2023,중개거래,경기 수원권선구,단독,9**,216.8,41113,,488.16,구운동,41113,202304,
2017.0,,,,"134,000",5,4,2023,중개거래,경기 수원장안구,다가구,5**,204.6,41113,,385.23,구운동,41113,202304,
1990.0,,,,"24,000",3,4,2023,중개거래,경기 수원권선구,단독,5**,93.7,41113,,120.65,구운동,41113,202304,
1996.0,,,,"100,000",14,4,2023,중개거래,경기 수원권선구,단독,1***,208.0,41113,,369.72,권선동,41113,202304,
1986.0,,,,"29,000",4,4,2023,중개거래,경기 수원권선구,단독,1***,114.7,41113,,141.0,세류동,41113,202304,
1975.0,,,,"30,000",4,4,2023,중개거래,경기 수원팔달구,단독,9*,109.0,41115,,66.18,고등동,41115,202304,
1986.0,,,,"182,500",11,4,2023,중개거래,경기 수원팔달구,단독,2*,242.0,41115,,185.26,장안동,41115,202304,
0.0,,,,"49,000",27,4,2023,중개거래,경기 수원시 권선구,단독,2**,222.0,41115,,103.87,지동,41115,202304,
1980.0,,,,"11,500",12,4,2023,중개거래,경기 수원팔달구,단독,2**,38.0,41115,,37.62,지동,41115,202304,
1980.0,,23.05.03,O,"8,500",12,4,2023,중개거래,경기 수원시 팔달구,단독,2**,38.0,41115,,37.62,지동,41115,202304,
1993.0,,,,"22,000",26,4,2023,중개거래,경기 수원팔달구,단독,1**,99.0,41115,,128.96,지동,41115,202304,
1954.0,,,,"19,000",10,4,2023,중개거래,경기 수원팔달구,단독,2**,70.0,41115,,63.47,지동,41115,202304,
2005.0,,,,"127,000",23,4,2023,중개거래,경기 수원팔달구,다가구,1**,250.6,41115,,625.2,화서동,41115,202304,
1998.0,,,,"210,000",28,4,2023,중개거래,경기 수원팔달구,다가구,1**,322.0,41115,,491.66,화서동,41115,202304,
2006.0,,,,"70,000",18,4,2023,직거래,,다가구,7*,152.0,41115,,323.22,화서동,41115,202304,
2018.0,,,,"139,000",6,4,2023,직거래,,다가구,5*,330.0,41117,,660.32,매탄동,41117,202304,
2000.0,,,,"113,700",5,4,2023,중개거래,경기 수원영통구,다가구,1***,206.2,41117,,446.84,영통동,41117,202304,
1970.0,,,,"17,000",17,5,2023,중개거래,경기 수원장안구,단독,1**,57.0,41111,,31.44,연무동,41111,202305,
1988.0,,,,"29,000",30,5,2023,중개거래,경기 수원장안구,단독,2**,124.0,41111,,159.92,연무동,41111,202305,
